24.67,714.67,24.67,789.33,260.67,789.33,260.67,714.67,扯不坏
287.33,713.33,287.33,789.33,522.0,789.33,522.0,713.33,撕不烂
584.67,746.67,584.67,785.33,660.67,782.67,656.67,749.33,专车
546.0,696.0,546.0,729.33,615.33,730.67,618.0,693.33,加厚
543.33,590.67,543.33,641.33,783.33,641.33,783.33,590.67,超长质保
8.67,14.67,8.67,85.33,251.33,85.33,251.33,14.67,超耐用
278.0,32.0,278.0,84.0,386.0,84.0,386.0,32.0,防晒
407.33,28.0,407.33,88.0,520.67,88.0,520.67,28.0,防雨
579.33,17.33,579.33,92.0,764.67,92.0,764.67,17.33,铝膜
646.0,4.0,646.0,34.67,792.67,34.67,792.67,4.0,###
632.67,700.0,632.67,728.0,703.33,728.0,703.33,700.0,四季
714.0,694.67,714.0,728.0,786.0,728.0,786.0,694.67,通用
675.33,746.67,675.33,782.67,743.33,782.67,743.33,746.67,专用
