21.67,146.0,27.0,19.33,381.67,20.67,388.33,146.0,送抱枕
425.67,18.0,424.33,78.0,584.33,75.33,588.33,16.67,买3件
603.0,74.0,603.0,18.0,756.33,19.33,761.67,75.33,送1只
421.67,92.67,421.67,154.0,588.33,150.0,589.67,92.67,买5件
603.0,148.67,603.0,91.33,761.67,91.33,765.67,148.67,送2只
25.67,703.33,25.67,647.33,323.0,647.33,323.0,702.0,高密度海绵
513.67,728.67,524.33,787.33,740.33,788.67,737.67,724.67,可拆洗
245.67,726.0,253.67,792.67,473.67,788.67,471.0,724.67,可固定
63.0,724.67,61.67,791.33,204.33,790.0,207.0,724.67,防滑
228.1,603.34,236.1,617.88,275.37,601.88,273.91,593.16,###
281.19,599.7,282.64,610.61,266.64,616.43,260.82,608.43,###
