327.83,21.78,327.83,102.67,639.72,102.67,639.72,21.78,樱桃口味
141.94,410.67,131.83,419.22,144.28,434.0,156.72,426.22,MIT
157.5,430.89,145.83,439.44,204.17,484.56,208.83,470.56,FRUCHTSA
210.39,472.89,203.39,484.56,259.39,506.33,263.28,493.11,FTKONZENTRAT-
320.83,507.11,319.28,518.0,260.94,507.89,260.94,494.67,###
365.17,505.56,365.17,518.78,325.5,518.78,325.5,505.56,DHNE
451.5,483.78,455.39,498.56,369.83,518.0,368.28,504.78,KUNSTLICHE
520.72,434.78,528.5,448.78,460.06,494.67,452.28,479.89,FARBSTOFFE
520.72,557.67,520.72,591.89,632.72,608.22,636.61,573.22,拓沐睿
478.72,595.0,474.83,628.44,626.5,644.78,633.5,611.33,俄货小店
520.72,462.0,529.28,473.67,503.61,485.33,501.67,476.78,NTS
456.94,514.89,455.78,501.67,484.17,486.11,491.17,499.33,CILD
452.28,504.0,453.06,518.78,382.28,535.11,383.06,519.56,ARTIFLCIAL
376.83,521.11,376.83,535.89,341.06,535.89,341.83,525.0,-NO
297.5,520.33,296.72,535.11,336.39,539.78,336.39,524.22,JUICE
257.06,511.0,253.17,525.78,289.72,535.11,295.94,521.11,FRUIF
160.61,462.0,151.28,474.44,247.72,528.11,250.83,509.44,CONCENTRATED
136.5,435.56,125.61,447.22,147.0,467.44,160.61,458.11,WTH
219.72,315.0,218.94,339.11,458.5,353.11,459.28,331.33,CHERRYCANDIES
510.61,353.11,511.39,371.78,584.5,376.44,583.72,357.78,NETWT
509.06,372.56,506.35,397.48,571.28,395.89,579.83,377.22,5,30Z/
509.06,394.33,508.68,412.65,554.94,419.22,554.94,394.33,150g
580.61,398.22,584.51,414.98,560.39,416.89,560.39,398.22,e
219.72,282.33,219.72,308.78,464.72,322.78,467.06,301.0,KIRSCHBONBONS
260.94,194.44,256.28,227.89,418.83,243.44,429.72,210.0,kalfany
432.06,227.11,432.06,237.22,423.5,237.22,423.5,227.11,###
500.11,479.11,502.44,486.11,489.22,493.11,482.22,485.33,###
201.44,515.67,194.44,529.67,272.22,552.22,271.44,539.0,RERMAN
282.33,539.78,280.78,552.22,342.22,560.78,342.22,546.78,CANDY
448.78,526.56,451.11,546.0,352.33,561.56,347.67,546.0,TRADITION
682.89,549.11,685.22,502.44,484.56,477.56,479.89,521.11,spring
156.33,584.89,154.0,594.22,189.0,612.89,190.56,604.33,20.38
94.89,523.44,91.0,532.0,141.56,584.11,144.67,580.22,###
