23.18,98.08,9.09,56.26,55.45,17.17,81.82,48.99,6.5
89.09,49.44,67.73,26.26,94.09,6.72,112.27,30.35,折
152.73,171.46,152.73,178.28,164.09,178.28,164.09,171.46,G0
193.64,170.56,190.91,177.83,217.73,177.83,218.18,170.56,G3,M-10
245.91,171.46,244.55,177.83,255.45,177.83,255.45,172.37,NO
257.73,171.92,257.73,177.83,268.18,177.83,268.18,171.46,GO
153.64,224.19,153.64,232.37,168.64,232.37,168.64,224.19,GO
190.91,225.1,191.82,232.37,204.55,232.83,204.55,224.19,M6
211.36,224.19,211.36,232.37,227.73,232.37,227.73,224.19,1-6H
253.64,223.28,254.09,231.01,266.82,232.37,265.91,224.19,NO
269.09,223.28,269.09,232.37,284.09,232.37,284.09,223.28,GO
391.36,146.01,390.91,150.56,399.09,150.56,399.09,146.01,R
390.0,156.01,390.0,160.1,399.55,160.1,399.55,156.01,1
391.82,170.1,391.82,184.65,397.73,184.65,397.73,170.1,98-1
391.82,189.65,392.27,208.74,398.18,208.74,397.73,188.74,###
391.82,210.56,391.82,231.01,397.73,231.01,397.73,210.56,53158
34.09,216.01,37.27,254.19,465.0,254.65,465.0,216.01,13501614948
360.91,427.93,360.0,433.84,389.55,434.75,389.55,427.47,rstool
136.36,285.2,136.36,321.57,142.73,321.57,142.73,285.2,###
84.09,292.93,84.09,311.57,89.09,311.57,89.09,292.93,###
133.18,379.75,133.18,413.38,138.64,413.38,138.64,379.29,###
44.55,442.93,41.82,487.47,223.64,488.38,222.73,444.29,正宗产品
270.0,442.93,262.27,488.38,448.64,488.38,448.64,442.93,价格适中
