16.92,15.38,16.92,50.46,165.85,50.46,165.85,15.38,信诺正品
18.15,55.38,18.15,113.23,166.46,113.23,166.46,55.38,计算器
8.31,137.85,8.31,187.08,379.38,187.08,379.38,137.85,科学函数计算器
31.08,211.08,31.08,334.15,293.23,334.15,293.23,211.08,学生
25.54,344.0,25.54,473.85,290.77,473.85,290.77,344.0,专用
12.0,488.62,12.0,523.69,378.77,523.69,378.77,488.62,适用各年级数学教科书
8.92,646.15,18.15,704.62,60.62,702.77,63.08,642.46,￥
68.0,579.08,78.46,696.0,218.77,686.15,211.38,564.31,22
10.77,723.08,16.31,777.23,310.46,747.08,302.46,694.77,特惠学生价
443.38,62.77,443.38,83.08,550.46,83.08,550.46,60.92,XINNUO
552.31,56.62,552.31,62.77,557.85,62.77,557.85,56.62,R
599.69,64.0,599.69,75.08,698.77,75.08,698.77,64.0,FN-82ESA-4
504.31,90.46,504.31,106.46,640.92,106.46,640.92,88.0,科学函数计算器
433.54,270.77,433.54,278.77,461.23,278.77,461.23,270.77,SHIFT
487.08,278.77,487.08,287.38,516.62,287.38,516.62,278.77,ALPHA
556.62,320.62,556.62,329.85,592.92,329.85,592.92,320.62,REPCAY
624.31,278.15,624.31,286.15,649.54,286.15,649.54,278.15,MOOE
658.77,275.69,658.77,284.92,675.38,284.92,675.38,275.69,CLR
696.92,270.77,696.92,279.38,710.46,279.38,710.46,270.77,ON
447.08,334.15,447.08,344.0,458.77,344.0,458.77,334.15,X!
495.08,336.62,495.08,345.23,510.46,345.23,510.46,336.62,nPr
440.31,355.08,440.31,368.0,448.92,368.0,448.92,355.08,x
451.38,354.46,451.38,363.08,458.77,363.08,458.77,354.46,-1
485.85,354.46,485.85,365.54,506.15,365.54,506.15,354.46,nCr
639.69,336.0,639.69,345.85,663.08,345.85,663.08,336.0,Rec(
668.62,334.77,668.62,342.77,675.38,342.77,675.38,334.77,:
693.85,332.31,693.85,343.38,708.0,343.38,708.0,332.31,3√
641.54,353.23,641.54,366.15,663.69,366.15,663.69,353.23,PoR
698.15,354.46,698.15,366.15,706.15,366.15,706.15,354.46,x
706.77,351.38,706.77,360.62,715.38,360.62,715.38,351.38,3
712.92,374.77,712.92,384.62,720.92,384.62,720.92,374.77,e
680.92,380.92,680.92,386.46,687.08,386.46,687.08,380.92,e
686.46,376.62,686.46,382.15,692.62,382.15,692.62,376.62,x
643.38,377.85,643.38,385.85,653.23,385.85,653.23,377.85,10
652.62,376.0,652.62,381.54,661.23,381.54,661.23,376.0,x
593.54,374.77,593.54,382.15,600.31,382.15,600.31,374.77,x
606.46,386.46,606.46,379.08,596.0,379.08,596.0,386.46,√
594.77,397.54,594.77,408.62,610.15,408.62,610.15,397.54,∧
639.69,399.38,639.69,408.62,659.38,408.62,659.38,399.38,log
690.77,395.08,690.77,406.77,703.69,406.77,703.69,395.08,In
490.77,398.15,490.77,409.85,509.85,409.85,509.85,398.15,√
543.08,399.38,543.08,408.0,553.54,408.0,553.54,399.38,x
553.54,395.08,553.54,403.69,560.31,403.69,560.31,395.08,2
440.92,397.54,440.92,411.69,464.92,411.69,464.92,397.54,ab/c
445.23,378.46,445.23,387.69,461.23,387.69,461.23,378.46,d/c
463.08,422.77,463.08,430.15,471.08,430.15,471.08,422.77,A
514.77,419.69,514.77,429.54,520.92,429.54,520.92,419.69,B
562.15,419.08,562.15,428.31,568.92,428.31,568.92,419.08,C
615.08,419.08,615.08,428.31,623.08,428.31,623.08,419.08,D
668.0,417.23,668.0,426.46,674.15,426.46,674.15,417.23,E
717.85,417.23,717.85,426.46,724.0,426.46,724.0,417.23,F
716.0,460.92,716.0,468.92,727.08,468.92,727.08,460.92,M
667.38,459.69,667.38,468.31,675.38,468.31,675.38,459.69,Y
612.62,462.15,612.62,471.38,621.23,471.38,621.23,462.15,X
442.77,464.0,442.77,472.62,463.69,472.62,463.69,464.0,STO
438.46,440.0,438.46,452.31,462.46,452.31,462.46,440.0,（一）
488.31,441.23,488.31,449.23,514.77,449.23,514.77,441.23,。，，，
538.77,440.62,538.77,451.08,562.77,448.62,562.77,440.62,hyp
593.54,440.62,593.54,450.46,610.77,450.46,610.77,440.62,sin
582.46,420.92,582.46,428.92,596.0,428.92,596.0,420.92,sin
597.85,419.69,597.85,425.23,602.77,425.23,602.77,419.69,-1
628.62,422.15,628.62,428.92,645.23,428.92,645.23,422.15,cos
645.85,419.69,645.85,427.69,653.23,427.69,653.23,419.69,-1
636.62,439.38,636.62,449.23,660.62,449.23,660.62,439.38,cos
687.69,438.15,687.69,448.62,709.23,448.62,709.23,438.15,tan
679.08,420.31,679.08,428.92,695.08,428.92,695.08,420.31,tan
695.69,419.69,695.69,425.85,700.62,425.85,700.62,419.69,-1
679.69,463.38,679.69,472.0,696.31,472.0,696.31,463.38,M-
685.85,479.38,685.85,491.69,709.23,491.69,709.23,479.38,M+
630.46,462.15,630.46,472.0,635.38,468.92,636.0,462.15,;
642.77,478.15,642.77,488.62,652.0,488.62,652.0,478.15,,
625.54,507.08,625.54,515.08,643.38,515.08,643.38,507.08,INS
685.85,510.77,685.85,518.15,700.0,518.15,700.0,510.77,OFF
679.69,500.92,679.69,508.92,714.15,508.92,714.15,500.92,or丨CL丨
541.23,478.77,541.23,493.54,550.46,493.54,550.46,478.77,（
596.62,476.31,596.62,492.92,604.62,492.92,604.62,476.31,）
488.31,479.38,488.31,491.69,515.38,491.69,515.38,479.38,ENG
439.69,482.46,439.69,493.54,464.31,493.54,464.31,482.46,RCL
450.15,526.77,450.15,546.46,463.08,546.46,463.08,526.77,7
508.0,524.92,508.0,547.08,523.38,547.08,523.38,524.92,8
568.92,524.92,568.92,547.69,584.31,547.69,584.31,524.92,9
447.69,577.85,447.69,598.15,463.08,598.15,463.08,577.85,4
509.85,576.62,509.85,596.92,523.38,596.92,523.38,576.62,5
570.15,576.62,570.15,598.15,583.69,598.15,583.69,576.62,6
626.77,577.23,626.77,594.46,646.46,594.46,646.46,577.23,×
686.46,576.0,686.46,595.08,706.77,595.08,706.77,576.0,÷
437.23,613.54,437.23,621.54,444.0,621.54,444.0,613.54,[
445.23,609.23,445.23,616.62,471.69,616.62,471.69,609.23,S-SUM
474.77,612.92,474.77,622.15,479.08,622.15,479.08,612.92,]
496.92,611.69,496.92,622.15,501.23,622.15,501.23,611.69,[
533.23,612.31,533.23,622.15,539.38,622.15,539.38,612.31,]
506.77,610.46,506.77,617.23,531.38,617.23,530.15,610.46,S-VAR
450.77,627.69,450.77,649.85,463.08,649.85,463.08,627.69,1
509.85,628.92,509.85,650.46,522.77,650.46,522.77,628.92,2
569.54,628.92,569.54,651.08,582.46,651.08,582.46,628.92,3
624.92,628.92,624.92,645.54,644.62,645.54,644.62,628.92,＋
687.08,634.46,687.08,641.85,707.38,641.85,707.38,634.46,－
450.77,660.31,450.77,668.92,469.23,668.92,469.23,660.31,Rnd
450.15,678.77,450.15,700.31,466.15,700.31,466.15,678.77,0
511.69,685.54,511.69,692.92,519.69,692.92,519.69,685.54,.
506.77,660.31,506.77,668.31,532.0,668.31,532.0,660.31,Ran#
560.31,682.46,560.31,698.46,592.31,698.46,592.31,682.46,EXP
572.62,659.69,572.62,668.92,580.0,668.92,580.0,659.69,π
621.85,660.92,621.85,668.92,643.38,668.92,643.38,660.92,DRG
688.31,658.46,688.31,670.77,700.62,670.77,700.62,658.46,%
621.23,680.62,621.23,695.38,654.46,695.38,654.46,680.62,Ans
684.62,682.46,684.62,695.38,706.77,695.38,706.77,682.46,=
621.23,526.77,621.23,543.38,651.38,543.38,651.38,526.77,DEL
682.15,527.38,682.15,542.77,709.23,542.77,709.23,527.38,AC
